dataset	model_key	family	layer_index	layer_name	quality_score	slice_count	raw_value_mean	dataset_rank	dataset_rank_int
TID2013	clip_vit_l14	CLIP	21	hidden_state_021	0.8852230483271376	8	0.49883783958233796	33.0	33
TID2013	clip_vit_l14_336	CLIP	22	hidden_state_022	0.9013708178438662	8	0.5026991292393933	30.0	30
TID2013	convnext_base	ConvNeXt	4	hidden_state_004	0.5932853159851301	8	0.4388554028508749	66.0	66
TID2013	convnext_large	ConvNeXt	4	hidden_state_004	0.5351998141263941	8	0.42629660369350797	71.0	71
TID2013	convnext_small	ConvNeXt	4	hidden_state_004	0.5765566914498141	8	0.43620391445728024	68.0	68
TID2013	convnext_tiny	ConvNeXt	5	canonical_embedding	0.6404507434944238	8	0.45037939511132663	61.0	61
TID2013	dino_vitb16	DINO	12	hidden_state_012	0.9395910780669146	8	0.5168202617722603	19.0	19
TID2013	dino_vitb8	DINO	12	hidden_state_012	0.8725604089219331	8	0.49664315384458446	36.0	36
TID2013	dino_vits16	DINO	12	hidden_state_012	0.9386617100371747	8	0.5139412791778694	22.0	22
TID2013	dino_vits8	DINO	12	hidden_state_012	0.9390102230483272	8	0.5134558779369782	21.0	21
TID2013	dinov2_base	DINOv2	12	hidden_state_012	0.8974210037174721	8	0.5034995404888144	31.0	31
TID2013	dinov2_giant	DINOv2	36	hidden_state_036	0.8638475836431226	8	0.497805418771328	38.0	38
TID2013	dinov2_large	DINOv2	24	hidden_state_024	0.8217936802973977	8	0.490273087137508	43.0	43
TID2013	dinov2_small	DINOv2	12	hidden_state_012	0.9405204460966543	8	0.5137469439640266	17.0	17
TID2013	dinov3_vit7b16	DINOv3	24	block_024	0.9119423791821561	8	0.5159447483275367	27.0	27
TID2013	dinov3_vitb16	DINOv3	10	block_010	0.9447026022304833	8	0.5184730481560402	15.0	15
TID2013	dinov3_vith16plus	DINOv3	26	block_026	0.8810408921933086	8	0.5042175461777743	34.0	34
TID2013	dinov3_vitl16	DINOv3	16	block_016	0.9401719330855018	8	0.519219929553115	18.0	18
TID2013	dinov3_vits16	DINOv3	10	block_010	0.962360594795539	8	0.5238508309592372	7.0	7
TID2013	dinov3_vits16plus	DINOv3	9	block_009	0.9758364312267658	8	0.5296128807984359	3.0	3
TID2013	fastvit_ma36	FastViT	2	feature_map_002	0.7531366171003717	8	0.47900052971996043	51.0	51
TID2013	fastvit_s12	FastViT	3	feature_map_003	0.7137546468401487	8	0.46936903549349096	52.0	52
TID2013	fastvit_sa12	FastViT	3	feature_map_003	0.6669377323420075	8	0.4572082678317948	59.0	59
TID2013	fastvit_sa24	FastViT	3	feature_map_003	0.6069934944237918	8	0.44534998777376333	65.0	65
TID2013	fastvit_sa36	FastViT	3	feature_map_003	0.6276719330855018	8	0.4506541179891057	63.0	63
TID2013	fastvit_t12	FastViT	3	feature_map_003	0.6742565055762082	8	0.460046881413807	57.0	57
TID2013	fastvit_t8	FastViT	3	feature_map_003	0.7814823420074349	8	0.4805862822748451	49.0	49
TID2013	fastvithd_05b	FastViTHD	44	image_embeddings	0.9868726765799256	8	0.54413509806959	2.0	2
TID2013	fastvithd_15b	FastViTHD	44	image_embeddings	0.9897769516728625	8	0.5474931980402992	1.0	1
TID2013	fastvithd_7b	FastViTHD	45	canonical_embedding	0.9434247211895911	8	0.5145763930761829	16.0	16
TID2013	ijepa_vith14	I-JEPA	29	hidden_state_029	0.7067843866171004	8	0.46120923444384954	53.0	53
TID2013	internvit_300m	InternViT	10	hidden_state_010	0.19969795539033458	8	0.31163371408080554	75.0	75
TID2013	internvit_300m_v25	InternViT	18	hidden_state_018	0.32272304832713755	8	0.3555044359558153	74.0	74
TID2013	internvit_6b_v25	InternViT	45	hidden_state_045	0.4684014869888476	8	0.41457668593966757	73.0	73
TID2013	resnet101	ResNet	4	hidden_state_004	0.6951672862453532	8	0.4660513769033964	55.0	55
TID2013	resnet152	ResNet	3	hidden_state_003	0.679135687732342	8	0.46293816762920276	56.0	56
TID2013	resnet18	ResNet	4	hidden_state_004	0.9462128252788105	8	0.524076301748158	13.0	13
TID2013	resnet34	ResNet	3	hidden_state_003	0.9285548327137547	8	0.5100084667612148	23.0	23
TID2013	resnet50	ResNet	4	hidden_state_004	0.8004182156133829	8	0.48398959538771713	44.0	44
TID2013	resnext101_32x8d	ResNeXt	3	feature_map_003	0.9450511152416357	8	0.5148706711908175	14.0	14
TID2013	resnext50_32x4d	ResNeXt	4	feature_map_004	0.7898466542750929	8	0.4830416258656799	47.0	47
TID2013	siglip2_base	SigLIP2	1	pooler_output	0.8854553903345725	8	0.4994536801020867	32.0	32
TID2013	siglip2_base_naflex	SigLIP2	1	pooler_output	0.837592936802974	8	0.49061234865725356	40.0	40
TID2013	siglip2_large	SigLIP2	1	pooler_output	0.7595260223048327	8	0.47954962740195295	50.0	50
TID2013	siglip2_so400m	SigLIP2	1	pooler_output	0.6413801115241635	8	0.4502469844211625	60.0	60
TID2013	siglip2_so400m_naflex	SigLIP2	1	pooler_output	0.866635687732342	8	0.49475298563734466	37.0	37
TID2013	siglip_base	SigLIP	12	hidden_state_012	0.9502788104089219	8	0.5169061720964638	11.0	11
TID2013	siglip_large	SigLIP	24	hidden_state_024	0.9019516728624535	8	0.502584958223216	29.0	29
TID2013	siglip_so400m	SigLIP	27	hidden_state_027	0.9283224907063197	8	0.5093849004282012	24.0	24
