dataset	model_key	family	layer_index	layer_name	quality_score	slice_count	raw_value_mean	dataset_rank	dataset_rank_int
AGIQA-3K	clip_vit_b16	CLIP	6	hidden_state_006	0.9138983721873937	8	0.32009551862921465	8.0	8
AGIQA-3K	clip_vit_b32	CLIP	7	hidden_state_007	0.9101782134124743	8	0.3181202168926065	10.0	10
AGIQA-3K	clip_vit_l14	CLIP	17	hidden_state_017	0.976447914123299	8	0.43714675125860875	3.0	3
AGIQA-3K	clip_vit_l14_336	CLIP	17	hidden_state_017	0.9830621386985064	8	0.4580597550970322	2.0	2
AGIQA-3K	convnext_base	ConvNeXt	1	hidden_state_001	0.6233023558318919	8	0.20098450535462872	46.0	46
AGIQA-3K	convnext_large	ConvNeXt	2	hidden_state_002	0.7188331788685267	8	0.23139806483456232	33.0	33
AGIQA-3K	convnext_small	ConvNeXt	2	hidden_state_002	0.6394738753873084	8	0.21002738555229605	43.0	43
AGIQA-3K	convnext_tiny	ConvNeXt	2	hidden_state_002	0.7484540981605219	8	0.24038593404573433	28.0	28
AGIQA-3K	dino_vitb16	DINO	5	hidden_state_005	0.6813598090024038	8	0.21453325205430346	38.0	38
AGIQA-3K	dino_vitb8	DINO	5	hidden_state_005	0.7068626220386603	8	0.22139294195912226	34.0	34
AGIQA-3K	dino_vits16	DINO	6	hidden_state_006	0.7970275483254181	8	0.2512899223852159	21.0	21
AGIQA-3K	dino_vits8	DINO	5	hidden_state_005	0.7832322147674087	8	0.24412980503338816	24.0	24
AGIQA-3K	dinov2_base	DINOv2	5	hidden_state_005	0.9153999979366483	8	0.32282172321178304	7.0	7
AGIQA-3K	dinov2_giant	DINOv2	21	hidden_state_021	0.9122752021225012	8	0.31837790421271966	9.0	9
AGIQA-3K	dinov2_large	DINOv2	13	hidden_state_013	0.9511409045734192	8	0.37818033206565516	6.0	6
AGIQA-3K	dinov2_small	DINOv2	5	hidden_state_005	0.9018144384760084	8	0.3124809240644841	12.0	12
AGIQA-3K	dinov3_vit7b16	DINOv3	40	canonical_embedding	0.8815237380024692	8	0.2980066578463046	14.0	14
AGIQA-3K	dinov3_vitb16	DINOv3	12	canonical_embedding	0.8081379453830785	8	0.2534586333179198	20.0	20
AGIQA-3K	dinov3_vith16plus	DINOv3	21	block_021	0.9653062443902624	8	0.40584363159529335	5.0	5
AGIQA-3K	dinov3_vitl16	DINOv3	13	block_013	0.8522894822362607	8	0.27785794881668785	16.0	16
AGIQA-3K	dinov3_vits16	DINOv3	4	block_004	0.6670482076350893	8	0.21255295906468955	40.0	40
AGIQA-3K	dinov3_vits16plus	DINOv3	1	block_001	0.6958978417340408	8	0.22099741586351168	36.0	36
AGIQA-3K	fastvit_ma36	FastViT	2	feature_map_002	0.7489482279247152	8	0.23423370174349856	27.0	27
AGIQA-3K	fastvit_s12	FastViT	1	feature_map_001	0.5917289899205266	8	0.19662732864155963	52.0	52
AGIQA-3K	fastvit_sa12	FastViT	2	feature_map_002	0.47378597539796896	8	0.15641554569526558	65.0	65
AGIQA-3K	fastvit_sa24	FastViT	2	feature_map_002	0.7377888262623414	8	0.22835206115948986	29.0	29
AGIQA-3K	fastvit_sa36	FastViT	2	feature_map_002	0.4113113374302329	8	0.13745091206976062	70.0	70
AGIQA-3K	fastvit_t12	FastViT	1	feature_map_001	0.5733197008827707	8	0.189266938831669	55.0	55
AGIQA-3K	fastvit_t8	FastViT	1	feature_map_001	0.34813204333726516	8	0.12620512696845498	74.0	74
AGIQA-3K	fastvithd_05b	FastViTHD	1	block_001	0.47942322439982255	8	0.15763908209184524	63.0	63
AGIQA-3K	fastvithd_15b	FastViTHD	1	block_001	0.4759332583075701	8	0.15623481366511602	64.0	64
AGIQA-3K	fastvithd_7b	FastViTHD	1	block_001	0.45375319389660546	8	0.150831596576027	69.0	69
AGIQA-3K	ijepa_vith14	I-JEPA	21	hidden_state_021	0.7288184044100705	8	0.2255120726172622	30.0	30
AGIQA-3K	internvit_300m	InternViT	9	hidden_state_009	0.8437256051638817	8	0.27183705148731857	18.0	18
AGIQA-3K	internvit_300m_v25	InternViT	9	hidden_state_009	0.8844752982403048	8	0.2996303844694745	13.0	13
AGIQA-3K	internvit_6b_v25	InternViT	34	hidden_state_034	0.9980277795927631	8	0.5043419108594512	1.0	1
AGIQA-3K	resnet101	ResNet	0	hidden_state_000	0.5246191181578396	8	0.17289662805267259	60.0	60
AGIQA-3K	resnet152	ResNet	0	hidden_state_000	0.5175310749374976	8	0.1700492181315775	61.0	61
AGIQA-3K	resnet18	ResNet	2	hidden_state_002	0.6088361105475104	8	0.19756018804636896	48.0	48
AGIQA-3K	resnet34	ResNet	2	hidden_state_002	0.5522662050490218	8	0.1843218478510198	56.0	56
AGIQA-3K	resnet50	ResNet	2	hidden_state_002	0.5745441712031748	8	0.18909840975252323	54.0	54
AGIQA-3K	resnext101_32x8d	ResNeXt	2	feature_map_002	0.6752333736833236	8	0.21546773707447986	39.0	39
AGIQA-3K	resnext50_32x4d	ResNeXt	2	feature_map_002	0.5249654818442239	8	0.17712708830314647	59.0	59
AGIQA-3K	siglip2_base	SigLIP2	1	pooler_output	0.23891958602285507	8	0.09358535966770197	75.0	75
AGIQA-3K	siglip2_base_naflex	SigLIP2	1	pooler_output	0.5356459064820196	8	0.17305683585191506	58.0	58
AGIQA-3K	siglip2_large	SigLIP2	1	pooler_output	0.6372424464130348	8	0.2165972706957574	44.0	44
AGIQA-3K	siglip2_so400m	SigLIP2	1	pooler_output	0.5924815759880876	8	0.19262285940926516	51.0	51
AGIQA-3K	siglip2_so400m_naflex	SigLIP2	1	pooler_output	0.3934385198546025	8	0.1397912870664429	71.0	71
AGIQA-3K	siglip_base	SigLIP	8	hidden_state_008	0.791416843484451	8	0.2457828897182076	22.0	22
AGIQA-3K	siglip_large	SigLIP	10	hidden_state_010	0.9032934963151976	8	0.31782821026075914	11.0	11
AGIQA-3K	siglip_so400m	SigLIP	13	hidden_state_013	0.9755094114632947	8	0.43401369721896493	4.0	4
AGIQA-3K	swin_base	Swin	3	hidden_state_003	0.8510885470220675	8	0.280158073546113	17.0	17
AGIQA-3K	swin_large	Swin	3	hidden_state_003	0.6342789574227361	8	0.20474520146077763	45.0	45
AGIQA-3K	swin_small	Swin	3	hidden_state_003	0.7279009651327939	8	0.23155287789288576	31.0	31
AGIQA-3K	swin_tiny	Swin	3	hidden_state_003	0.5366861796697949	8	0.17604302884802497	57.0	57
AGIQA-3K	swinv2_base	SwinV2	3	hidden_state_003	0.36819985883234924	8	0.12990333192679981	73.0	73
AGIQA-3K	swinv2_large	SwinV2	3	hidden_state_003	0.8684254304667646	8	0.2877223910726158	15.0	15
AGIQA-3K	swinv2_small	SwinV2	3	hidden_state_003	0.646962337811953	8	0.20101785851889914	42.0	42
AGIQA-3K	swinv2_tiny	SwinV2	3	hidden_state_003	0.39336254122404907	8	0.1370168247287633	72.0	72
AGIQA-3K	vgg11	VGG	2	feature_map_002	0.45567071398849335	8	0.15655577284802025	68.0	68
AGIQA-3K	vgg11_bn	VGG	2	feature_map_002	0.4651701921324397	8	0.15807847334719874	67.0	67
AGIQA-3K	vgg13	VGG	1	feature_map_001	0.5954031531454078	8	0.19781206369656304	50.0	50
AGIQA-3K	vgg13_bn	VGG	2	feature_map_002	0.4667470442485789	8	0.1593946645825457	66.0	66
AGIQA-3K	vgg16	VGG	1	feature_map_001	0.5773121791058121	8	0.19112875505633825	53.0	53
AGIQA-3K	vgg16_bn	VGG	2	feature_map_002	0.6199112586789735	8	0.2011900671867039	47.0	47
AGIQA-3K	vgg19	VGG	1	feature_map_001	0.49965438857728456	8	0.17117854279976955	62.0	62
AGIQA-3K	vgg19_bn	VGG	2	feature_map_002	0.7064188939402798	8	0.22089322928647173	35.0	35
AGIQA-3K	vit_base	ViT	3	hidden_state_003	0.6471927454270966	8	0.20902765830906883	41.0	41
AGIQA-3K	vit_huge	ViT	16	hidden_state_016	0.7525684430979164	8	0.23402664259422434	26.0	26
AGIQA-3K	vit_large	ViT	14	hidden_state_014	0.6878767766318533	8	0.21590504555224221	37.0	37
AGIQA-3K	vit_mae_base	MAE	8	hidden_state_008	0.6077099718352482	8	0.19545510423963874	49.0	49
AGIQA-3K	vit_mae_huge	MAE	11	hidden_state_011	0.7245824076907998	8	0.2232771833121598	32.0	32
AGIQA-3K	vit_mae_large	MAE	12	hidden_state_012	0.7532245244833883	8	0.23132504469277884	25.0	25
AGIQA-3K	vit_small	ViT	5	block_005	0.8361497726874125	8	0.2704304589942539	19.0	19
AGIQA-3K	vit_tiny	ViT	4	block_004	0.7873918029911723	8	0.24663156536606431	23.0	23
CSIQ	clip_vit_b16	CLIP	12	hidden_state_012	0.9648001858736059	8	0.5668259075362914	10.0	10
CSIQ	clip_vit_b32	CLIP	15	image_embeds_l2	0.924953531598513	8	0.5486529377362608	24.0	24
CSIQ	clip_vit_l14	CLIP	27	image_embeds_l2	0.8924256505576208	8	0.5379967980995928	29.0	29
CSIQ	clip_vit_l14_336	CLIP	27	image_embeds_l2	0.9447026022304833	8	0.5569794119669031	20.0	20
CSIQ	convnext_base	ConvNeXt	4	hidden_state_004	0.5961895910780669	8	0.4820911758117733	65.0	65
CSIQ	convnext_large	ConvNeXt	2	hidden_state_002	0.5357806691449815	8	0.45879838787319455	68.0	68
CSIQ	convnext_small	ConvNeXt	4	hidden_state_004	0.6538104089219331	8	0.49177993698683625	61.0	61
CSIQ	convnext_tiny	ConvNeXt	5	canonical_embedding	0.7964684014869888	8	0.5133653901969106	45.0	45
CSIQ	dino_vitb16	DINO	12	hidden_state_012	0.7542983271375465	8	0.5033771650710026	51.0	51
CSIQ	dino_vitb8	DINO	12	hidden_state_012	0.726881970260223	8	0.5017149879397806	56.0	56
CSIQ	dino_vits16	DINO	12	hidden_state_012	0.7450046468401488	8	0.5024753450344313	52.0	52
CSIQ	dino_vits8	DINO	12	hidden_state_012	0.8273698884758364	8	0.5186856093335925	39.0	39
CSIQ	dinov2_base	DINOv2	12	hidden_state_012	0.8718633828996283	8	0.5297423266030244	32.0	32
CSIQ	dinov2_giant	DINOv2	36	hidden_state_036	0.8217936802973977	8	0.5170219666330392	40.0	40
CSIQ	dinov2_large	DINOv2	24	hidden_state_024	0.8325975836431226	8	0.5202205105309775	38.0	38
CSIQ	dinov2_small	DINOv2	12	hidden_state_012	0.8720957249070632	8	0.5302586081969064	31.0	31
CSIQ	dinov3_vit7b16	DINOv3	13	block_013	0.9503949814126395	8	0.5599087223257634	18.0	18
CSIQ	dinov3_vitb16	DINOv3	6	block_006	0.7975139405204461	8	0.5159696625371604	44.0	44
CSIQ	dinov3_vith16plus	DINOv3	7	block_007	0.6999302973977696	8	0.4947421751844449	57.0	57
CSIQ	dinov3_vitl16	DINOv3	8	block_008	0.8522304832713755	8	0.52464258551542	34.0	34
CSIQ	dinov3_vits16	DINOv3	10	block_010	0.8445631970260223	8	0.5239808812667199	36.0	36
CSIQ	dinov3_vits16plus	DINOv3	7	block_007	0.8212128252788105	8	0.5207718291383295	41.0	41
CSIQ	fastvit_ma36	FastViT	2	feature_map_002	0.9132202602230484	8	0.5436776196977613	27.0	27
CSIQ	fastvit_s12	FastViT	3	feature_map_003	0.7831087360594795	8	0.5087315492733078	47.0	47
CSIQ	fastvit_sa12	FastViT	2	feature_map_002	0.7640566914498141	8	0.5044950110367875	50.0	50
CSIQ	fastvit_sa24	FastViT	2	feature_map_002	0.8122676579925651	8	0.5152267068939188	43.0	43
CSIQ	fastvit_sa36	FastViT	2	feature_map_002	0.8127323420074349	8	0.5150544751589967	42.0	42
CSIQ	fastvit_t12	FastViT	3	feature_map_003	0.7949581784386617	8	0.511493593706108	46.0	46
CSIQ	fastvit_t8	FastViT	3	feature_map_003	0.8442146840148699	8	0.5241693139613117	37.0	37
CSIQ	fastvithd_05b	FastViTHD	44	image_embeddings	0.9946561338289963	8	0.6038475895914746	3.0	3
CSIQ	fastvithd_15b	FastViTHD	44	image_embeddings	0.9963986988847584	8	0.6069874553109482	1.0	1
CSIQ	fastvithd_7b	FastViTHD	45	canonical_embedding	0.9817611524163569	8	0.5826637533120976	6.0	6
CSIQ	ijepa_vith14	I-JEPA	33	canonical_embedding	0.7440752788104089	8	0.4999588919664544	54.0	54
CSIQ	internvit_300m	InternViT	9	hidden_state_009	0.2520910780669145	8	0.3840104909417278	75.0	75
CSIQ	internvit_300m_v25	InternViT	18	hidden_state_018	0.362453531598513	8	0.40139002521316125	74.0	74
CSIQ	internvit_6b_v25	InternViT	41	hidden_state_041	0.9551579925650557	8	0.5612030634983235	14.0	14
CSIQ	resnet101	ResNet	3	hidden_state_003	0.8480483271375465	8	0.5249524768409682	35.0	35
CSIQ	resnet152	ResNet	3	hidden_state_003	0.7698652416356877	8	0.5093466022995992	49.0	49
CSIQ	resnet18	ResNet	4	hidden_state_004	0.9347118959107806	8	0.5536606797745711	23.0	23
CSIQ	resnet34	ResNet	3	hidden_state_003	0.9513243494423792	8	0.5602839196811181	17.0	17
CSIQ	resnet50	ResNet	3	hidden_state_003	0.9359897769516728	8	0.5525039920724775	22.0	22
CSIQ	resnext101_32x8d	ResNeXt	3	feature_map_003	0.9218169144981413	8	0.5482088035904052	26.0	26
CSIQ	resnext50_32x4d	ResNeXt	4	feature_map_004	0.8983503717472119	8	0.5398950978054023	28.0	28
CSIQ	siglip2_base	SigLIP2	2	image_embeds_l2	0.9465613382899628	8	0.5582380522158403	19.0	19
CSIQ	siglip2_base_naflex	SigLIP2	2	image_embeds_l2	0.9638708178438662	8	0.5647116798368947	11.0	11
CSIQ	siglip2_large	SigLIP2	2	image_embeds_l2	0.7353624535315985	8	0.5065474516960266	55.0	55
CSIQ	siglip2_so400m	SigLIP2	2	image_embeds_l2	0.5636617100371747	8	0.47748968864456987	66.0	66
